3/23/2022 09:48:01: [G_Auto 2] :  Store Text Value (Shared) for Shuai Zhang: info = marketName: S Zhang v Tauson - Match Odds; runnerA: Shuai Zhang; runnerB: Clara Tauson 
3/23/2022 09:48:01: [G_Auto 2] :  Store Value (Shared) for market: aId = 2386498
3/23/2022 09:48:01: [G_Auto 2] :  Store Value (Shared) for market: bId = 18848679
3/23/2022 18:06:59:  Guardian has detected that the market is in-play
3/23/2022 18:06:59:  Guardian has detected that the market is suspended
3/23/2022 18:07:48: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.7; bBsp: 1.27; volume: 134820.52 
3/23/2022 18:07:48: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.7; bBsp: 1.27; volume: 134820.52 
3/23/2022 18:07:48:  Guardian has detected that the market is now unsuspended
3/23/2022 18:50:25: [G_Auto 2] :  Store Text Value (Shared) for Shuai Zhang: info = marketName: S Zhang v Tauson - Match Odds; runnerA: Shuai Zhang; runnerB: Clara Tauson 
3/23/2022 18:50:25: [G_Auto 2] :  Store Value (Shared) for market: aId = 2386498
3/23/2022 18:50:25: [G_Auto 2] :  Store Value (Shared) for market: bId = 18848679
3/23/2022 18:50:25: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 6; bBsp: 1.25; volume: 1057407.86 
3/23/2022 18:50:25: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 6; bBsp: 1.25; volume: 1057407.86 
3/23/2022 20:09:13:  Guardian has detected that the market is suspended
