Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
13/05/2022 14:22:44,Back,Filip Misolic,1.16,8.86,10291,
13/05/2022 14:03:53,Back,Jason Kubler,7.8,0.12,10261,
13/05/2022 14:03:53,Back,Jason Kubler,10,0.86,10262,
13/05/2022 14:03:53,Lay,Filip Misolic,1.1,100,10086,
13/05/2022 14:01:08,Lay,Filip Misolic,1.2,50,10081,
13/05/2022 13:58:22,Back,Jason Kubler,3.65,0.3,10260,
13/05/2022 13:52:25,Back,Jason Kubler,2.38,0.58,10258,
13/05/2022 13:50:46,Back,Jason Kubler,1.76,1.05,10259,
13/05/2022 13:45:55,Back,Filip Misolic,3.65,0.3,10124,
13/05/2022 13:45:46,Back,Filip Misolic,3.4,0.5,10205,
13/05/2022 13:45:46,Lay,Jason Kubler,1.4,10,10082,
13/05/2022 13:31:24,Back,Filip Misolic,2.38,0.58,10125,
13/05/2022 13:31:24,Back,Filip Misolic,2.42,0.85,10207,
13/05/2022 13:14:08,Back,Filip Misolic,1.88,1.36,10206,
13/05/2022 13:07:54,Back,Filip Misolic,1.54,2.22,10202,
13/05/2022 13:02:09,Lay,Filip Misolic,1.3,20,10085,
13/05/2022 12:35:34,Back,Filip Misolic,1.76,1.05,10128,
13/05/2022 12:29:36,Lay,Filip Misolic,1.4,10,10083,
