Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/04/2022 14:52:02,Back,David Goffin,1.16,8.86,16801,
07/04/2022 14:44:59,Lay,David Goffin,1.1,100,16438,
07/04/2022 14:44:59,Back,Pablo Andujar,10,3.86,16737,
07/04/2022 14:44:59,Back,Pablo Andujar,10,1.6,16506,
07/04/2022 14:44:59,Back,Pablo Andujar,10,0.86,16493,
07/04/2022 14:44:24,Back,Pablo Andujar,7.8,0.12,16496,
07/04/2022 14:43:15,Lay,David Goffin,1.2,50,16437,
07/04/2022 14:41:36,Lay,David Goffin,1.3,20,16439,
07/04/2022 14:40:57,Back,Pablo Andujar,3.1,0.95,16740,
07/04/2022 14:12:17,Back,Pablo Andujar,2.04,1.93,16739,
07/04/2022 14:09:35,Back,Pablo Andujar,1.51,3.91,16734,
07/04/2022 14:02:45,Back,Pablo Andujar,1.34,5.89,16735,
07/04/2022 13:59:56,Lay,Pablo Andujar,1.2,50,16440,
07/04/2022 13:04:51,Back,David Goffin,3.65,0.3,16559,
07/04/2022 13:01:00,Back,David Goffin,2.38,0.58,16556,
07/04/2022 12:48:20,Back,David Goffin,1.76,1.05,16560,
07/04/2022 12:47:11,Back,Pablo Andujar,3.65,0.3,16497,
07/04/2022 12:46:51,Lay,David Goffin,1.4,10,16443,
07/04/2022 12:46:46,Back,Pablo Andujar,3.4,0.5,16505,
07/04/2022 12:43:58,Back,Pablo Andujar,2.42,0.85,16504,
07/04/2022 12:43:58,Back,Pablo Andujar,2.38,0.58,16494,
07/04/2022 12:41:35,Back,Pablo Andujar,1.88,1.36,16503,
07/04/2022 12:41:10,Back,Pablo Andujar,1.76,1.05,16495,
07/04/2022 12:36:22,Back,Pablo Andujar,1.54,2.22,16498,
07/04/2022 12:23:11,Lay,Pablo Andujar,1.3,20,16444,
07/04/2022 12:17:14,Lay,Pablo Andujar,1.4,10,16442,
