Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/04/2022 12:54:16,Back,Federico Coria,1.15,35.65,11309,
07/04/2022 12:50:48,Lay,Federico Coria,1.23,33.33,11307,
07/04/2022 12:44:55,Back,Federico Coria,1.55,13.14,11303,
07/04/2022 12:35:14,Lay,Federico Coria,1.63,12.5,11298,
07/04/2022 12:31:07,Back,Federico Coria,1.48,14.73,11296,
07/04/2022 12:26:54,Lay,Federico Coria,1.58,13.79,11293,
07/04/2022 12:23:40,Back,Federico Coria,1.43,28.66,11291,
07/04/2022 12:19:21,Lay,Federico Coria,1.23,33.33,11287,
07/04/2022 12:15:02,Back,Federico Coria,1.37,18.98,11284,
07/04/2022 12:10:33,Lay,Federico Coria,1.43,18.18,11282,
