1/29/2023 09:25:26: [G_Auto 2] :  Store Text Value (Shared) for Beibit Zhukayev: info = marketName: Zhukayev v Fl Broska - Match Odds; runnerA: Beibit Zhukayev; runnerB: Florian Broska 
1/29/2023 09:25:26: [G_Auto 2] :  Store Value (Shared) for market: aId = 11905629
1/29/2023 09:25:26: [G_Auto 2] :  Store Value (Shared) for market: bId = 11665081
1/29/2023 15:48:58:  Guardian has detected that the market is in-play
1/29/2023 15:48:58:  Guardian has detected that the market is suspended
1/29/2023 15:49:29: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.61; bBsp: 2.64; volume: 743.35 
1/29/2023 15:49:29: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.61; bBsp: 2.64; volume: 743.35 
1/29/2023 15:49:29:  Guardian has detected that the market is now unsuspended
1/29/2023 16:39:36: [G_Auto 2] :  Automation Signal for market: secondSet = 5
1/29/2023 17:52:27:  Guardian has detected that the market is suspended
