Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
09/05/2022 10:55:12,Back,Daria Kasatkina,1.16,26.98,10122,
09/05/2022 10:50:56,Lay,Daria Kasatkina,1.33,23.53,10119,
09/05/2022 10:48:02,Back,Daria Kasatkina,1.22,40.73,10117,
09/05/2022 10:43:46,Lay,Daria Kasatkina,1.18,42.11,10115,
09/05/2022 10:38:47,Back,Daria Kasatkina,1.25,23.69,10108,
09/05/2022 10:31:53,Lay,Daria Kasatkina,1.37,21.62,10102,
09/05/2022 10:25:45,Back,Daria Kasatkina,1.25,35.49,10096,
09/05/2022 10:19:22,Lay,Daria Kasatkina,1.22,36.36,10090,
09/05/2022 10:15:33,Back,Daria Kasatkina,1.3,20.66,10086,
09/05/2022 10:09:32,Lay,Daria Kasatkina,1.41,19.05,10082,
