Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/03/2022 22:44:26,Back,Lesia Tsurenko,1.26,18.43,10354,
07/03/2022 22:40:41,Lay,Lesia Tsurenko,1.51,15.38,10348,
07/03/2022 22:26:42,Back,Lesia Tsurenko,1.92,12.26,10332,
07/03/2022 22:22:28,Lay,Lesia Tsurenko,1.5,15.69,10326,
07/03/2022 22:20:53,Back,Lesia Tsurenko,1.32,34.64,10323,
07/03/2022 22:16:08,Lay,Lesia Tsurenko,1.2,38.1,10319,
07/03/2022 22:11:58,Back,Lesia Tsurenko,1.1,45.17,10315,
07/03/2022 22:08:09,Lay,Lesia Tsurenko,1.18,42.11,10309,
07/03/2022 22:05:34,Back,Lesia Tsurenko,1.24,46.77,10306,
07/03/2022 22:01:56,Lay,Lesia Tsurenko,1.16,50,10302,
07/03/2022 21:35:27,Back,Lesia Tsurenko,1.1,55.76,10273,
07/03/2022 21:28:29,Lay,Lesia Tsurenko,1.15,53.33,10264,
07/03/2022 21:15:56,Back,Lesia Tsurenko,1.18,30.16,10244,
07/03/2022 21:11:43,Lay,Lesia Tsurenko,1.29,27.59,10237,
