Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
14/04/2022 16:14:55,Back,Alexander Zverev,1.22,32.79,10096,
14/04/2022 16:12:33,Lay,Alexander Zverev,1.25,32,10094,
14/04/2022 16:08:52,Back,Alexander Zverev,1.18,35.96,10092,
14/04/2022 16:06:27,Lay,Alexander Zverev,1.22,34.78,10091,
14/04/2022 15:51:35,Back,Alexander Zverev,1.1,58.7,10087,
14/04/2022 15:47:46,Lay,Alexander Zverev,1.13,57.14,10086,
14/04/2022 15:42:51,Back,Alexander Zverev,1.1,63.22,10085,
14/04/2022 15:40:35,Lay,Alexander Zverev,1.13,61.54,10084,
14/04/2022 15:33:12,Back,Alexander Zverev,1.25,25.4,10083,
14/04/2022 15:27:46,Lay,Alexander Zverev,1.31,24.24,10082,
