Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
16/04/2022 15:22:15,Back,Grigor Dimitrov,10,3.86,11044,
16/04/2022 15:22:15,Back,Grigor Dimitrov,10,0.86,11027,
16/04/2022 15:22:15,Back,Grigor Dimitrov,10,1.6,11039,
16/04/2022 15:21:40,Back,Grigor Dimitrov,7.8,0.12,11028,
16/04/2022 15:17:50,Back,Grigor Dimitrov,3.65,0.3,11030,
16/04/2022 15:17:49,Back,Grigor Dimitrov,3.1,0.95,11046,
16/04/2022 15:17:49,Back,Grigor Dimitrov,3.4,0.5,11037,
16/04/2022 15:15:09,Back,Grigor Dimitrov,2.42,0.85,11036,
16/04/2022 15:12:15,Back,Grigor Dimitrov,2.38,0.58,11026,
16/04/2022 15:11:23,Back,Grigor Dimitrov,2.04,1.93,11045,
16/04/2022 15:09:36,Back,Grigor Dimitrov,1.88,1.36,11038,
16/04/2022 15:09:29,Back,Grigor Dimitrov,1.76,1.05,11029,
16/04/2022 15:07:58,Back,Grigor Dimitrov,1.54,2.22,11031,
16/04/2022 15:07:57,Back,Grigor Dimitrov,1.51,3.91,11040,
16/04/2022 15:03:15,Back,Grigor Dimitrov,1.34,5.89,11043,
16/04/2022 15:00:03,Back,Alejandro Davidovich Fokina,7.8,0.12,10969,
16/04/2022 14:55:57,Lay,Grigor Dimitrov,1.2,50,10950,
16/04/2022 14:47:26,Lay,Grigor Dimitrov,1.3,20,10946,
16/04/2022 14:45:32,Back,Alejandro Davidovich Fokina,3.65,0.3,10967,
16/04/2022 14:45:10,Back,Alejandro Davidovich Fokina,3.1,0.95,11011,
16/04/2022 14:45:10,Lay,Grigor Dimitrov,1.4,10,10952,
16/04/2022 14:45:10,Back,Alejandro Davidovich Fokina,2.84,26.99,11014,
16/04/2022 14:45:10,Back,Alejandro Davidovich Fokina,3.4,0.5,10996,
16/04/2022 14:41:55,Back,Alejandro Davidovich Fokina,2.38,0.58,10966,
16/04/2022 14:41:55,Back,Alejandro Davidovich Fokina,2.42,0.85,10995,
16/04/2022 14:39:45,Back,Alejandro Davidovich Fokina,2.26,1.12,11019,
16/04/2022 14:30:53,Back,Alejandro Davidovich Fokina,2.04,1.93,11010,
16/04/2022 14:30:07,Back,Alejandro Davidovich Fokina,1.88,1.36,10994,
16/04/2022 14:30:07,Back,Alejandro Davidovich Fokina,1.86,1.65,11020,
16/04/2022 14:28:52,Back,Alejandro Davidovich Fokina,1.59,2.42,11018,
16/04/2022 14:19:50,Back,Alejandro Davidovich Fokina,1.51,3.91,11008,
16/04/2022 14:15:52,Back,Alejandro Davidovich Fokina,1.39,3.62,11016,
16/04/2022 14:15:49,Back,Alejandro Davidovich Fokina,1.34,5.89,11009,
16/04/2022 14:14:57,Back,Alejandro Davidovich Fokina,1.23,6.2,11013,
16/04/2022 14:14:26,Back,Alejandro Davidovich Fokina,1.16,8.86,11012,
16/04/2022 14:00:17,Lay,Alejandro Davidovich Fokina,1.1,100,10947,
16/04/2022 13:55:44,Lay,Alejandro Davidovich Fokina,1.2,50,10949,
16/04/2022 13:41:20,Back,Alejandro Davidovich Fokina,1.76,1.05,10965,
16/04/2022 13:39:29,Back,Alejandro Davidovich Fokina,1.54,2.22,10993,
16/04/2022 13:33:05,Lay,Alejandro Davidovich Fokina,1.3,20,10948,
16/04/2022 13:20:21,Lay,Alejandro Davidovich Fokina,1.4,10,10951,
