Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
18/05/2022 12:20:19,Back,Karolina Pliskova,2.04,1.93,10555,
18/05/2022 12:10:52,Back,Karolina Pliskova,1.88,1.36,10509,
18/05/2022 12:10:52,Back,Karolina Pliskova,1.86,1.65,10579,
18/05/2022 12:06:14,Back,Karolina Pliskova,1.59,2.42,10575,
18/05/2022 12:02:45,Back,Karolina Pliskova,1.51,3.91,10550,
18/05/2022 12:00:30,Back,Karolina Pliskova,1.39,3.62,10572,
18/05/2022 11:50:14,Back,Karolina Pliskova,1.34,5.89,10552,
18/05/2022 11:48:59,Back,Karolina Pliskova,1.23,6.2,10576,
18/05/2022 11:46:53,Back,Karolina Pliskova,1.16,8.86,10574,
18/05/2022 11:46:16,Lay,Karolina Pliskova,1.1,100,10410,
18/05/2022 11:39:19,Lay,Karolina Pliskova,1.2,50,10408,
18/05/2022 11:33:37,Back,Karolina Pliskova,1.54,2.22,10502,
18/05/2022 11:31:03,Lay,Karolina Pliskova,1.3,20,10411,
18/05/2022 11:17:39,Back,Karolina Pliskova,1.76,1.05,10454,
18/05/2022 11:13:38,Lay,Karolina Pliskova,1.4,10,10412,
