10/2/2022 00:08:56: [G_Auto 2] :  Store Text Value (Shared) for Kristina Mladenovic: info = marketName: Mladenovic v Papamichail - Match Odds; runnerA: Kristina Mladenovic; runnerB: Despina Papamichail 
10/2/2022 00:08:56: [G_Auto 2] :  Store Value (Shared) for market: aId = 3622052
10/2/2022 00:08:56: [G_Auto 2] :  Store Value (Shared) for market: bId = 7795590
10/2/2022 01:10:14:  Guardian has detected that the market is in-play
10/2/2022 01:10:14:  Guardian has detected that the market is suspended
10/2/2022 01:10:26: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.21; bBsp: 3.15; volume: 1480.86 
10/2/2022 01:10:26: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.21; bBsp: 3.15; volume: 1480.86 
10/2/2022 01:10:26:  Guardian has detected that the market is now unsuspended
10/2/2022 01:46:53: [G_Auto 2] :  Automation Signal for market: secondSet = 5
10/2/2022 01:47:05: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.12
10/2/2022 01:47:05: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 8.6
10/2/2022 02:29:45: [G_Auto 2] :  Store Value (Shared) for market: aSecondSetPrice = 1.76
10/2/2022 02:29:45: [G_Auto 2] :  Store Value (Shared) for market: bSecondSetPrice = 2.32
10/2/2022 03:31:45:  Guardian has detected that the market is suspended
