10/2/2022 00:08:48: [G_Auto 2] :  Store Text Value (Shared) for Daniel Merida: info = marketName: Da Merida v Diez - Match Odds; runnerA: Daniel Merida; runnerB: Steven Diez 
10/2/2022 00:08:48: [G_Auto 2] :  Store Value (Shared) for market: aId = 44982571
10/2/2022 00:08:48: [G_Auto 2] :  Store Value (Shared) for market: bId = 4903593
10/2/2022 06:00:55:  Guardian has detected that the market is in-play
10/2/2022 06:00:55:  Guardian has detected that the market is suspended
10/2/2022 06:01:00: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.44; bBsp: 1.7; volume: 16.45 
10/2/2022 06:01:00: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.44; bBsp: 1.7; volume: 16.45 
10/2/2022 06:01:00:  Guardian has detected that the market is now unsuspended
10/2/2022 06:45:47: [G_Auto 2] :  Automation Signal for market: secondSet = 5
10/2/2022 06:45:56: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.33
10/2/2022 06:45:56: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 4.3
10/2/2022 07:46:35: [G_Auto 2] :  Store Value (Shared) for market: aSecondSetPrice = 1.88
10/2/2022 07:46:35: [G_Auto 2] :  Store Value (Shared) for market: bSecondSetPrice = 1.95
10/2/2022 08:27:45:  Guardian has detected that the market is suspended
