Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/05/2022 12:43:58,Back,Jil Teichmann,1.39,3.62,13782,
11/05/2022 12:42:57,Back,Jil Teichmann,1.23,6.2,13780,
11/05/2022 12:42:23,Back,Jil Teichmann,1.16,8.86,13781,
11/05/2022 12:38:40,Lay,Jil Teichmann,1.1,100,13063,
11/05/2022 12:16:50,Back,Jil Teichmann,2.04,1.93,13152,
11/05/2022 12:16:43,Back,Jil Teichmann,1.88,1.36,13119,
11/05/2022 11:52:06,Back,Jil Teichmann,1.76,1.05,13088,
11/05/2022 11:43:27,Back,Jil Teichmann,1.54,2.22,13113,
11/05/2022 11:12:35,Back,Jil Teichmann,1.51,3.91,13149,
11/05/2022 10:25:47,Lay,Jil Teichmann,1.2,50,13059,
11/05/2022 10:18:08,Back,Jil Teichmann,1.34,5.89,13147,
11/05/2022 10:11:32,Lay,Jil Teichmann,1.3,20,13066,
11/05/2022 10:09:47,Lay,Jil Teichmann,1.4,10,13065,
