Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/04/2022 22:12:07,Back,Cristian Garin,1.16,8.86,17396,
07/04/2022 21:59:24,Back,Cristian Garin,1.54,0.0500000000000114,17361,
07/04/2022 21:59:24,Back,Cristian Garin,2.42,0.110000000000014,17365,
07/04/2022 21:59:24,Back,Cristian Garin,1.88,0.0699999999999932,17367,
07/04/2022 21:59:24,Back,Cristian Garin,1.51,0.0500000000000114,17370,
07/04/2022 21:59:24,Back,Cristian Garin,2.04,0.0400000000000773,17373,
07/04/2022 21:59:24,Back,Cristian Garin,1.39,0.425000000000182,17392,
07/04/2022 21:59:24,Back,Cristian Garin,2.84,0.0250000000000057,17393,
07/04/2022 21:59:24,Back,Cristian Garin,1.23,0.139999999999873,17395,
07/04/2022 21:59:24,Back,Cristian Garin,2.26,0.150000000000091,17399,
07/04/2022 21:54:57,Lay,Cristian Garin,1.1,100,17284,
07/04/2022 21:40:30,Lay,Cristian Garin,1.2,50,17280,
07/04/2022 21:39:07,Lay,Cristian Garin,1.3,20,17287,
07/04/2022 20:26:11,Back,Cristian Garin,2.38,0.58,17294,
07/04/2022 20:19:57,Back,Cristian Garin,1.76,1.05,17295,
07/04/2022 20:08:30,Lay,Cristian Garin,1.4,10,17282,
