Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
04/05/2022 14:06:03,Lay,Jurij Rodionov,1.1,100,12501,
04/05/2022 14:06:03,Back,Daniel Elahi Galan,10,3.86,12617,
04/05/2022 14:06:03,Back,Daniel Elahi Galan,10,1.6,12616,
04/05/2022 14:06:03,Back,Daniel Elahi Galan,10,0.86,12515,
04/05/2022 14:04:15,Back,Daniel Elahi Galan,7.8,0.12,12518,
04/05/2022 14:02:48,Lay,Jurij Rodionov,1.2,50,12502,
04/05/2022 13:58:47,Back,Daniel Elahi Galan,3.65,0.3,12517,
04/05/2022 13:58:47,Lay,Jurij Rodionov,1.3,20,12505,
04/05/2022 13:58:26,Lay,Jurij Rodionov,1.4,10,12508,
04/05/2022 13:58:09,Back,Daniel Elahi Galan,3.4,0.5,12613,
04/05/2022 13:58:09,Back,Daniel Elahi Galan,3.1,0.95,12623,
04/05/2022 13:43:41,Back,Daniel Elahi Galan,2.42,0.85,12614,
04/05/2022 13:35:34,Back,Daniel Elahi Galan,2.04,1.93,12622,
04/05/2022 13:35:34,Back,Daniel Elahi Galan,1.88,1.36,12615,
04/05/2022 13:32:34,Back,Daniel Elahi Galan,1.54,2.22,12608,
04/05/2022 13:32:34,Back,Daniel Elahi Galan,1.51,3.91,12621,
04/05/2022 13:31:08,Back,Daniel Elahi Galan,1.34,5.89,12619,
04/05/2022 13:29:34,Lay,Daniel Elahi Galan,1.2,50,12504,
04/05/2022 13:28:07,Lay,Daniel Elahi Galan,1.3,20,12507,
04/05/2022 13:16:02,Back,Daniel Elahi Galan,2.38,0.58,12514,
04/05/2022 12:55:04,Back,Daniel Elahi Galan,1.76,1.05,12516,
04/05/2022 12:44:57,Lay,Daniel Elahi Galan,1.4,10,12506,
