Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/05/2022 20:17:17,Back,Angelique Kerber,1.23,6.2,10970,
23/05/2022 20:16:49,Back,Angelique Kerber,1.16,8.86,10975,
23/05/2022 20:15:57,Back,Magdalena Frech,10,3.86,10815,
23/05/2022 20:15:57,Back,Magdalena Frech,10,1.6,10719,
23/05/2022 20:15:57,Back,Magdalena Frech,10,0.86,10707,
23/05/2022 20:15:57,Back,Magdalena Frech,7.8,0.12,10706,
23/05/2022 20:15:57,Lay,Angelique Kerber,1.1,100,10681,
23/05/2022 20:15:34,Lay,Angelique Kerber,1.2,50,10674,
23/05/2022 20:15:23,Lay,Angelique Kerber,1.3,20,10679,
23/05/2022 20:12:12,Back,Magdalena Frech,3.65,0.3,10709,
23/05/2022 20:12:12,Lay,Angelique Kerber,1.4,10,10677,
23/05/2022 20:11:40,Back,Magdalena Frech,3.4,0.5,10717,
23/05/2022 20:11:40,Back,Magdalena Frech,3.1,0.95,10820,
23/05/2022 20:02:06,Back,Magdalena Frech,2.04,1.93,10819,
23/05/2022 19:28:38,Back,Magdalena Frech,1.51,3.91,10817,
23/05/2022 19:27:49,Back,Magdalena Frech,1.34,5.89,10814,
23/05/2022 19:27:29,Lay,Magdalena Frech,1.2,50,10675,
23/05/2022 18:44:08,Back,Magdalena Frech,2.38,0.58,10708,
23/05/2022 18:44:08,Back,Magdalena Frech,2.42,0.85,10716,
23/05/2022 18:39:48,Back,Magdalena Frech,1.88,1.36,10718,
23/05/2022 18:38:54,Back,Magdalena Frech,1.76,1.05,10710,
23/05/2022 18:26:49,Back,Magdalena Frech,1.54,2.22,10712,
23/05/2022 18:21:55,Lay,Magdalena Frech,1.3,20,10678,
23/05/2022 18:20:40,Lay,Magdalena Frech,1.4,10,10680,
