Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
09/03/2022 03:23:23,Back,Marie Bouzkova,1.05,65.65,10970,
09/03/2022 03:16:03,Lay,Marie Bouzkova,1.12,61.54,10959,
09/03/2022 03:11:29,Back,Marie Bouzkova,1.57,35.07,10955,
09/03/2022 03:04:21,Lay,Marie Bouzkova,1.17,47.06,10951,
09/03/2022 03:00:06,Back,Marie Bouzkova,1.54,31.92,10946,
09/03/2022 02:52:27,Lay,Marie Bouzkova,1.18,42.11,10941,
09/03/2022 02:49:34,Back,Marie Bouzkova,1.1,52.75,10937,
09/03/2022 02:43:30,Lay,Marie Bouzkova,1.15,50,10932,
09/03/2022 02:37:23,Back,Marie Bouzkova,1.33,19.39,10926,
09/03/2022 02:32:53,Lay,Marie Bouzkova,1.45,17.78,10922,
09/03/2022 02:26:37,Back,Marie Bouzkova,1.3,24.61,10917,
09/03/2022 02:24:07,Lay,Marie Bouzkova,1.32,24.24,10914,
09/03/2022 02:19:51,Back,Marie Bouzkova,1.45,15.28,10909,
09/03/2022 02:15:25,Lay,Marie Bouzkova,1.55,14.29,10904,
09/03/2022 01:55:48,Back,Marie Bouzkova,1.79,8.89,10892,
09/03/2022 01:51:22,Lay,Marie Bouzkova,1.99,8,10888,
09/03/2022 01:48:07,Back,Marie Bouzkova,1.7,15.91,10883,
09/03/2022 01:40:18,Lay,Marie Bouzkova,1.42,19.05,10874,
09/03/2022 01:37:01,Back,Marie Bouzkova,1.68,15.99,10868,
09/03/2022 01:31:16,Lay,Marie Bouzkova,1.41,19.05,10861,
09/03/2022 01:27:58,Back,Marie Bouzkova,1.27,24.3,10857,
09/03/2022 01:21:13,Lay,Marie Bouzkova,1.35,22.86,10852,
