Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 05:22:40,Back,Go Soeda,1.16,8.86,13587,
11/03/2022 05:21:33,Lay,Go Soeda,1.1,100,13387,
11/03/2022 05:20:32,Back,Ulises Blanch,10,0.86,13419,
11/03/2022 05:20:32,Back,Ulises Blanch,10,1.6,13474,
11/03/2022 05:20:32,Back,Ulises Blanch,10,3.86,13476,
11/03/2022 05:20:12,Back,Ulises Blanch,7.8,0.12,13420,
11/03/2022 05:19:23,Lay,Go Soeda,1.2,50,13391,
11/03/2022 05:00:03,Back,Ulises Blanch,3.65,0.3,13423,
11/03/2022 04:58:19,Back,Ulises Blanch,2.38,0.58,13421,
11/03/2022 04:58:19,Back,Ulises Blanch,3.4,0.5,13471,
11/03/2022 04:58:19,Back,Ulises Blanch,2.42,0.85,13473,
11/03/2022 04:58:19,Back,Ulises Blanch,2.26,1.12,13553,
11/03/2022 04:58:19,Back,Ulises Blanch,2.84,26.99,13548,
11/03/2022 04:58:19,Back,Ulises Blanch,3.1,0.95,13481,
11/03/2022 04:57:43,Back,Ulises Blanch,1.88,1.36,13472,
11/03/2022 04:57:43,Back,Ulises Blanch,2.04,1.93,13480,
11/03/2022 04:57:31,Back,Ulises Blanch,1.86,1.65,13552,
11/03/2022 04:45:24,Back,Ulises Blanch,1.59,2.42,13546,
11/03/2022 04:39:58,Back,Ulises Blanch,1.39,3.62,13545,
11/03/2022 04:27:32,Back,Ulises Blanch,1.23,6.2,13547,
11/03/2022 04:26:55,Back,Ulises Blanch,1.16,8.86,13550,
11/03/2022 04:16:03,Lay,Ulises Blanch,1.1,100,13389,
11/03/2022 04:16:03,Back,Go Soeda,10,1.6,13413,
11/03/2022 04:16:03,Back,Go Soeda,7.8,0.12,13406,
11/03/2022 04:16:03,Back,Go Soeda,10,0.86,13409,
11/03/2022 03:53:30,Back,Ulises Blanch,1.54,2.22,13466,
11/03/2022 03:53:30,Back,Ulises Blanch,1.51,3.91,13478,
11/03/2022 03:52:03,Back,Ulises Blanch,1.34,5.89,13477,
11/03/2022 03:46:48,Lay,Ulises Blanch,1.2,50,13390,
11/03/2022 03:41:01,Lay,Ulises Blanch,1.3,20,13394,
11/03/2022 03:28:48,Back,Ulises Blanch,1.76,1.05,13422,
11/03/2022 03:25:39,Back,Go Soeda,3.65,0.3,13408,
11/03/2022 03:24:15,Lay,Ulises Blanch,1.4,10,13388,
11/03/2022 03:24:12,Back,Go Soeda,3.4,0.5,13407,
11/03/2022 03:23:18,Back,Go Soeda,2.38,0.58,13410,
11/03/2022 03:23:18,Back,Go Soeda,2.42,0.85,13411,
11/03/2022 02:59:19,Back,Go Soeda,1.94,1.05,13405,
11/03/2022 02:59:19,Back,Go Soeda,1.94,1.36,13412,
11/03/2022 02:59:16,Back,Go Soeda,1.93,2.22,13395,
11/03/2022 02:59:12,Lay,Go Soeda,1.4,10,13393,
11/03/2022 02:59:12,Lay,Go Soeda,1.3,20,13392,
