10/19/2022 10:03:36: [G_Auto 2] :  Store Text Value (Shared) for Gonzalez/Molteni: info = marketName: Gonzalez/Molteni v Golubev/Nedovyesov - Match Odds; runnerA: Gonzalez/Molteni; runnerB: Golubev/Nedovyesov 
10/19/2022 10:03:36: [G_Auto 2] :  Store Value (Shared) for market: aId = 8462579
10/19/2022 10:03:36: [G_Auto 2] :  Store Value (Shared) for market: bId = 8444034
10/19/2022 13:09:23:  Guardian has detected that the market is in-play
10/19/2022 13:09:23:  Guardian has detected that the market is suspended
10/19/2022 13:09:43: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.57; bBsp: 2.66; volume: 54.32 
10/19/2022 13:09:43: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.57; bBsp: 2.66; volume: 54.32 
10/19/2022 13:09:43:  Guardian has detected that the market is now unsuspended
10/19/2022 13:44:41: [G_Auto 2] :  Automation Signal for market: secondSet = 5
10/19/2022 13:45:00: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.25
10/19/2022 13:45:00: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 5
10/19/2022 14:24:28: [G_Auto 2] :  Store Value (Shared) for market: aSecondSetPrice = 1.79
10/19/2022 14:24:28: [G_Auto 2] :  Store Value (Shared) for market: bSecondSetPrice = 2.28
10/19/2022 14:40:18:  Guardian has detected that the market is suspended
