Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
27/04/2022 21:51:55,Back,Albert Ramos-Vinolas,1.04,71.16,10522,
27/04/2022 21:49:37,Lay,Albert Ramos-Vinolas,1.11,66.67,10521,
27/04/2022 21:37:43,Back,Albert Ramos-Vinolas,1.43,14.73,10520,
27/04/2022 21:34:45,Lay,Albert Ramos-Vinolas,1.58,13.33,10519,
27/04/2022 21:30:51,Back,Albert Ramos-Vinolas,1.4,15.21,10518,
27/04/2022 21:27:39,Lay,Albert Ramos-Vinolas,1.57,13.56,10517,
27/04/2022 21:23:14,Back,Albert Ramos-Vinolas,1.39,16.7,10516,
27/04/2022 21:18:02,Lay,Albert Ramos-Vinolas,1.51,15.38,10515,
27/04/2022 21:15:12,Back,Albert Ramos-Vinolas,1.58,12.63,10514,
27/04/2022 21:10:40,Lay,Albert Ramos-Vinolas,1.67,11.94,10513,
27/04/2022 21:03:14,Back,Soonwoo Kwon,1.82,14.06,10512,
27/04/2022 20:58:16,Lay,Soonwoo Kwon,1.44,17.78,10511,
27/04/2022 20:50:38,Back,Soonwoo Kwon,1.38,17.28,10510,
27/04/2022 20:46:25,Lay,Soonwoo Kwon,1.49,16,10509,
27/04/2022 20:46:25,Back,Albert Ramos-Vinolas,3.05,5.95,10508,
27/04/2022 20:40:44,Lay,Albert Ramos-Vinolas,1.77,10.26,10507,
27/04/2022 20:34:46,Back,Albert Ramos-Vinolas,1.63,10.62,10506,
27/04/2022 20:29:28,Lay,Albert Ramos-Vinolas,1.84,9.41,10505,
27/04/2022 20:26:16,Back,Albert Ramos-Vinolas,1.6,11.43,10504,
27/04/2022 20:21:02,Lay,Albert Ramos-Vinolas,1.76,10.39,10503,
27/04/2022 20:11:38,Back,Albert Ramos-Vinolas,1.6,11.98,10502,
27/04/2022 20:04:22,Lay,Albert Ramos-Vinolas,1.7,11.27,10501,
27/04/2022 20:00:17,Back,Albert Ramos-Vinolas,1.52,23.87,10500,
27/04/2022 19:54:58,Lay,Albert Ramos-Vinolas,1.27,28.57,10499,
27/04/2022 19:51:35,Back,Albert Ramos-Vinolas,1.49,13.5,10498,
27/04/2022 19:47:49,Lay,Albert Ramos-Vinolas,1.66,12.12,10497,
