Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
31/05/2022 15:51:57,Back,Anna Karolina Schmiedlova,1.22,21.13,10114,
31/05/2022 15:47:46,Lay,Anna Karolina Schmiedlova,1.45,17.78,10110,
31/05/2022 15:35:05,Back,Anna Karolina Schmiedlova,1.23,24.91,10102,
31/05/2022 15:29:53,Lay,Anna Karolina Schmiedlova,1.34,22.86,10100,
31/05/2022 15:17:18,Back,Anna Karolina Schmiedlova,1.52,21.21,10093,
31/05/2022 15:10:52,Lay,Anna Karolina Schmiedlova,1.33,24.24,10087,
31/05/2022 15:03:03,Back,Anna Karolina Schmiedlova,1.22,26.22,10082,
31/05/2022 14:59:05,Lay,Anna Karolina Schmiedlova,1.32,24.24,10079,
31/05/2022 14:53:43,Back,Anna Karolina Schmiedlova,1.25,23.7,10074,
31/05/2022 14:50:11,Lay,Anna Karolina Schmiedlova,1.37,21.62,10070,
31/05/2022 14:45:42,Back,Anna Karolina Schmiedlova,1.26,23.34,10068,
31/05/2022 14:41:38,Lay,Anna Karolina Schmiedlova,1.36,21.62,10066,
31/05/2022 14:36:44,Back,Anna Karolina Schmiedlova,1.54,11.77,10063,
31/05/2022 14:34:21,Lay,Anna Karolina Schmiedlova,1.79,10.13,10062,
