Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/05/2022 16:33:12,Back,Martina Trevisan,1.07,42.73,10134,
19/05/2022 16:26:35,Lay,Martina Trevisan,1.2,38.1,10131,
19/05/2022 16:23:50,Back,Martina Trevisan,1.43,32.24,10129,
19/05/2022 16:19:30,Lay,Martina Trevisan,1.21,38.1,10128,
19/05/2022 16:15:29,Back,Martina Trevisan,1.11,36.04,10125,
19/05/2022 16:11:53,Lay,Martina Trevisan,1.25,32,10124,
19/05/2022 16:08:40,Back,Martina Trevisan,1.43,28.67,10121,
19/05/2022 16:05:54,Lay,Martina Trevisan,1.23,33.33,10118,
19/05/2022 16:05:54,Back,Arantxa Rus,5.4,5.09,10119,
19/05/2022 15:41:26,Lay,Arantxa Rus,1.41,19.51,10109,
19/05/2022 15:32:56,Back,Martina Trevisan,1.66,17.05,10106,
19/05/2022 15:28:59,Lay,Martina Trevisan,1.38,20.51,10105,
19/05/2022 15:07:49,Back,Martina Trevisan,1.71,14.33,10104,
19/05/2022 15:02:05,Lay,Martina Trevisan,1.47,16.67,10103,
19/05/2022 14:50:27,Back,Martina Trevisan,1.38,17.05,10096,
19/05/2022 14:46:56,Lay,Martina Trevisan,1.5,15.69,10094,
