4/1/2022 11:28:32: [G_Auto 1] :  Store Text Value (Shared) for Leandro Riedi: info = marketName: Riedi v Huesler - Match Odds; runnerA: Leandro Riedi; runnerB: Marc-Andrea Huesler 
4/1/2022 11:28:32: [G_Auto 1] :  Store Value (Shared) for market: aId = 28081306
4/1/2022 11:28:32: [G_Auto 1] :  Store Value (Shared) for market: bId = 9631939
4/1/2022 16:23:23:  Guardian has detected that the market is in-play
4/1/2022 16:23:23:  Guardian has detected that the market is suspended
4/1/2022 16:23:25: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.12; bBsp: 1.9; volume: 2320.8 
4/1/2022 16:23:25: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.12; bBsp: 1.9; volume: 2320.8 
4/1/2022 16:23:25:  Guardian has detected that the market is now unsuspended
4/1/2022 16:23:28: [G_Auto 2] :  € 50.00 Lay bet placed on Marc-Andrea Huesler at 1.2. Entirely unmatched when it initially reached the market.   Ref: 10595
4/1/2022 16:23:28: [G_Auto 3] :  € 20.00 Lay bet placed on Marc-Andrea Huesler at 1.3. Entirely unmatched when it initially reached the market.   Ref: 10596
4/1/2022 16:23:28: [G_Auto 3] :  € 20.00 Lay bet placed on Leandro Riedi at 1.3. Entirely unmatched when it initially reached the market.   Ref: 10598
4/1/2022 16:23:28: [G_Auto 5] :  € 100.00 Lay bet placed on Marc-Andrea Huesler at 1.1. Entirely unmatched when it initially reached the market.   Ref: 10600
4/1/2022 16:23:28: [G_Auto 2] :  € 50.00 Lay bet placed on Leandro Riedi at 1.2. Entirely unmatched when it initially reached the market.   Ref: 10597
4/1/2022 16:23:28: [G_Auto 4] :  € 10.00 Lay bet placed on Leandro Riedi at 1.4. Entirely unmatched when it initially reached the market.   Ref: 10599
4/1/2022 16:23:28: [G_Auto 5] :  € 100.00 Lay bet placed on Leandro Riedi at 1.1. Entirely unmatched when it initially reached the market.   Ref: 10601
