Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/04/2022 16:12:53,Back,Nuria Parrizas Diaz,1.23,6.2,12584,
19/04/2022 16:12:10,Back,Nuria Parrizas Diaz,1.16,8.86,12586,
19/04/2022 16:11:35,Back,Martina Trevisan,10,0.86,12423,
19/04/2022 16:11:35,Lay,Nuria Parrizas Diaz,1.1,100,12258,
19/04/2022 15:55:52,Back,Nuria Parrizas Diaz,2.04,1.93,12450,
19/04/2022 15:52:12,Back,Nuria Parrizas Diaz,1.88,1.36,12440,
19/04/2022 15:51:23,Back,Nuria Parrizas Diaz,1.76,1.05,12431,
19/04/2022 15:30:22,Back,Nuria Parrizas Diaz,1.54,2.22,12435,
19/04/2022 15:30:22,Back,Nuria Parrizas Diaz,1.51,3.91,12445,
19/04/2022 15:28:25,Back,Nuria Parrizas Diaz,1.34,5.89,12446,
19/04/2022 15:21:35,Back,Martina Trevisan,7.8,0.12,12422,
19/04/2022 15:20:57,Lay,Nuria Parrizas Diaz,1.2,50,12257,
19/04/2022 15:17:45,Lay,Nuria Parrizas Diaz,1.3,20,12262,
19/04/2022 15:14:04,Back,Martina Trevisan,3.65,0.3,12420,
19/04/2022 15:11:33,Lay,Nuria Parrizas Diaz,1.4,10,12261,
19/04/2022 15:11:33,Back,Martina Trevisan,2.38,0.58,12421,
19/04/2022 15:09:34,Back,Martina Trevisan,1.76,1.05,12424,
19/04/2022 15:07:57,Lay,Martina Trevisan,1.4,10,12259,
